Time (ms)	X (cm)	Y (cm)
0.	196.58	118.12
33.367	195.93	118.11
66.733	194.86	118.11
100.1	193.57	118.11
133.467	192.06	118.54
166.833	189.09	120.07
200.2	184.93	122.03
233.567	182.99	124.18
266.933	178.22	127.52
300.3	171.80	131.04
333.667	165.50	130.76
367.033	160.91	127.71
400.4	160.92	125.34
433.767	162.60	125.62
467.133	163.98	124.57
500.5	163.61	122.11
533.867	162.17	118.55
567.233	161.16	117.29
600.6	160.73	117.07
