Time (ms)	X (cm)	Y (cm)
0.	109.17	213.10
33.367	109.17	213.10
66.733	109.17	213.10
100.1	109.16	213.10
133.467	109.16	213.10
166.833	109.16	213.11
200.2	109.16	213.11
233.567	109.16	213.11
266.933	109.16	213.11
300.3	109.16	213.12
333.667	108.58	211.82
367.033	108.65	202.10
400.4	105.63	188.70
433.767	89.64	151.34
467.133	71.72	117.64
500.5	59.09	92.28
533.867	34.89	37.35
567.233	24.13	12.77
600.6	24.13	12.77
